96,68.51851851851852
100,68.51851851851852
104,68.51851851851852
108,68.51851851851852
112,68.51851851851852
116,68.51851851851852
120,71.2962962962963
124,74.07407407407408
128,76.85185185185185
132,79.62962962962963
136,82.4074074074074
140,85.18518518518518
144,87.96296296296296
148,90.74074074074075
152,90.74074074074075
156,90.74074074074075
160,90.74074074074075
164,90.74074074074075
168,90.74074074074075
172,90.74074074074075
176,90.74074074074075
180,90.74074074074075
184,90.74074074074075
188,90.74074074074075
192,90.74074074074075
196,90.74074074074075
200,90.74074074074075
204,90.74074074074075
208,90.74074074074075
212,90.74074074074075
216,90.74074074074075
220,90.74074074074075
224,90.74074074074075
228,90.74074074074075
232,90.74074074074075
236,90.74074074074075
240,90.74074074074075
244,90.74074074074075
248,90.74074074074075
252,90.74074074074075
256,90.74074074074075
260,90.74074074074075
264,90.74074074074075
268,90.74074074074075
272,93.51851851851852
276,96.29629629629629
280,99.07407407407408
284,99.07407407407408
288,99.07407407407408
292,99.07407407407408
296,99.07407407407408
300,99.07407407407408
304,99.07407407407408
308,99.07407407407408
312,101.85185185185185
316,104.62962962962963
320,107.4074074074074
324,110.18518518518519
328,112.96296296296296
332,112.96296296296296
336,112.96296296296296
340,112.96296296296296
344,112.96296296296296
348,112.96296296296296
352,112.96296296296296
356,112.96296296296296
360,112.96296296296296
364,112.96296296296296
368,112.96296296296296
372,112.96296296296296
376,112.96296296296296
380,112.96296296296296
384,112.96296296296296
388,112.96296296296296
392,112.96296296296296
396,112.96296296296296
400,112.96296296296296
404,112.96296296296296
408,112.96296296296296
412,112.96296296296296
416,112.96296296296296
420,112.96296296296296
424,112.96296296296296
428,112.96296296296296
432,112.96296296296296
436,112.96296296296296
440,112.96296296296296
444,112.96296296296296
448,112.96296296296296
452,112.96296296296296
456,112.96296296296296
460,112.96296296296296
464,112.96296296296296
468,112.96296296296296
472,112.96296296296296
476,112.96296296296296
480,112.96296296296296
484,112.96296296296296
488,112.96296296296296
492,112.96296296296296
496,112.96296296296296
500,112.96296296296296
504,112.96296296296296
508,112.96296296296296
512,112.96296296296296
516,112.96296296296296
520,112.96296296296296
524,112.96296296296296
528,112.96296296296296
532,112.96296296296296
536,110.18518518518519
540,107.4074074074074
544,104.62962962962963
548,101.85185185185185
552,99.07407407407408
556,96.29629629629629
560,93.51851851851852
564,90.74074074074075
568,87.96296296296296
572,85.18518518518518
576,82.4074074074074
580,79.62962962962963
584,76.85185185185185
588,74.07407407407408
592,71.2962962962963
596,68.51851851851852
600,65.74074074074073
604,62.962962962962955
608,60.18518518518518
612,57.407407407407405
616,54.62962962962963
620,51.85185185185185
624,49.074074074074076
628,46.29629629629629
632,43.51851851851852
636,40.74074074074075
640,37.96296296296296
644,35.18518518518519
648,32.407407407407405
