272,68.51851851851852
276,68.51851851851852
280,68.51851851851852
284,68.51851851851852
288,71.2962962962963
292,74.07407407407408
296,76.85185185185185
300,79.62962962962963
304,82.4074074074074
308,85.18518518518518
312,87.96296296296296
316,90.74074074074075
320,93.51851851851852
324,96.29629629629629
328,99.07407407407408
332,101.85185185185185
336,101.85185185185185
340,101.85185185185185
548,101.85185185185185
552,99.07407407407408
556,96.29629629629629
560,93.51851851851852
564,90.74074074074075
568,87.96296296296296
572,85.18518518518518
576,82.4074074074074
580,79.62962962962963
584,76.85185185185185
588,74.07407407407408
592,71.2962962962963
596,68.51851851851852
600,65.74074074074073
604,62.962962962962955
608,60.18518518518518
612,57.407407407407405
616,54.62962962962963
620,51.85185185185185
624,49.074074074074076
628,46.29629629629629
632,43.51851851851852
636,40.74074074074075
640,37.96296296296296
644,35.18518518518519
648,32.407407407407405
652,29.62962962962963
656,26.85185185185185
660,24.074074074074073
664,21.296296296296294
668,18.51851851851852
672,18.51851851851852
1128,18.51851851851852
1132,21.296296296296294
1136,24.074074074074073
1140,26.85185185185185
1144,29.62962962962963
1148,32.407407407407405
1152,35.18518518518519
1156,37.96296296296296
1160,40.74074074074075
1164,43.51851851851852
1168,46.29629629629629
1172,49.074074074074076
1176,51.85185185185185
1180,54.62962962962963
1184,57.407407407407405
1188,60.18518518518518
1192,62.962962962962955
1196,62.962962962962955
1200,62.962962962962955
1204,62.962962962962955
1208,62.962962962962955
1212,62.962962962962955
1216,62.962962962962955
1220,62.962962962962955
1224,62.962962962962955
1228,62.962962962962955
1232,62.962962962962955
1236,62.962962962962955
1240,62.962962962962955
1244,62.962962962962955
1248,62.962962962962955
1252,62.962962962962955
1256,62.962962962962955
1260,62.962962962962955
1264,62.962962962962955
4204,62.962962962962955
4208,62.962962962962955
4488,62.962962962962955
4492,62.962962962962955
4496,62.962962962962955
4892,62.962962962962955
4896,62.962962962962955
4900,62.962962962962955
5480,62.962962962962955
5484,60.18518518518518
5488,57.407407407407405
5492,54.62962962962963
5496,51.85185185185185
5500,49.074074074074076
5504,46.29629629629629
5508,43.51851851851852
5512,40.74074074074075
5516,37.96296296296296
5520,35.18518518518519
5524,32.407407407407405
5528,29.62962962962963
5532,26.85185185185185
5536,24.074074074074073
5540,21.296296296296294
5544,18.51851851851852
5548,15.740740740740739
5552,12.962962962962962
5556,10.185185185185187
5560,7.407407407407407
5564,4.62962962962963
5568,1.8518518518518519
5572,-0.9259259259259259
