0.0;54.77763046368824
1.0;54.77763046368824
2.0;54.77763046368824
3.0;54.77763046368824
4.0;54.77763046368824
5.0;54.77763046368824
6.0;54.77763046368825
7.0;54.777630463688254
8.0;54.777630463688276
9.0;54.77763046368832
10.0;54.77763046368838
11.0;54.777630463688496
12.0;54.77763046368867
13.0;54.77763046368894
14.0;54.777630463689334
15.0;54.77763046368989
16.0;54.77763046369067
17.0;54.777630463691736
18.0;54.777630463693164
19.0;54.77763046369505
20.0;54.77763046369749
21.0;54.77763046370063
22.0;54.77763046370461
23.0;54.777630463709606
24.0;54.77763046371581
25.0;54.77763046372344
26.0;54.77763046373275
27.0;54.77763046374403
28.0;54.777630463757596
29.0;54.7776304637738
30.0;54.77763046379304
31.0;54.77763046381575
32.0;54.777630463842414
33.0;54.77763046387357
34.0;54.777630463909794
35.0;54.77763046395173
36.0;54.77763046400007
37.0;54.77763046405558
38.0;54.77763046411906
39.0;54.77763046419143
40.0;54.77763046427364
41.0;54.77763046436674
42.0;54.77763046447183
43.0;54.777630464590125
44.0;54.77763046472292
45.0;54.777630464871585
46.0;54.77763046503761
47.0;54.77763046522257
48.0;54.77763046542815
49.0;54.777630465656145
50.0;54.77763046590846
51.0;54.77763046618711
52.0;54.77763046649426
53.0;54.77763046683217
54.0;54.77763046720327
55.0;54.777630467610074
56.0;54.7776304680553
57.0;54.777630468541766
58.0;54.77763046907247
59.0;54.77763046965055
60.0;54.777630470279334
61.0;54.77763047096229
62.0;54.77763047170308
63.0;54.77763047250553
64.0;54.77763047337367
65.0;54.77763047431171
66.0;54.77763047532405
67.0;54.777630476415325
68.0;54.77763047759034
69.0;54.77763047885415
70.0;54.77763048021201
71.0;54.777630481669405
72.0;54.77763048323206
73.0;54.77763048490594
74.0;54.77763048669726
75.0;54.777630488612495
76.0;54.77763049065835
77.0;54.77763049284183
78.0;54.77763049517021
79.0;54.777630497651025
80.0;54.77763050029211
81.0;54.77763050310161
82.0;54.77763050608796
83.0;54.777630509259886
84.0;54.77763051262645
85.0;54.77763051619704
86.0;54.77763051998137
87.0;54.777630523989494
88.0;54.7776305282318
89.0;54.777630532719044
90.0;54.77763053746234
91.0;54.77763054247317
92.0;54.77763054776339
93.0;54.77763055334524
94.0;54.777630559231355
95.0;54.777630565434784
96.0;54.777630571968956
97.0;54.77763057884774
98.0;54.77763058608542
99.0;54.77763059369672
100.0;54.7776306016968
101.0;54.77763061010127
102.0;54.7776306189262
103.0;54.777630628188135
104.0;54.777630637904075
105.0;54.77763064809153
106.0;54.77763065876848
107.0;54.77763066995343
108.0;54.77763068166538
109.0;54.77763069392385
110.0;54.77763070674889
111.0;54.7776307201611
112.0;54.777630734181606
113.0;54.77763074883212
114.0;54.77763076413488
115.0;54.77763078011273
116.0;54.7776307967891
117.0;54.77763081418798
118.0;54.777630832334
119.0;54.777630851252376
120.0;54.77763087096897
121.0;54.77763089151026
122.0;54.77763091290337
123.0;54.77763093517608
124.0;54.77763095835681
125.0;54.77763098247469
126.0;54.7776310075595
127.0;54.77763103364172
128.0;54.777631060752526
129.0;54.777631088923826
130.0;54.777631118188225
131.0;54.777631148579076
132.0;54.77763118013047
133.0;54.777631212877246
134.0;54.77763124685501
135.0;54.777631282100145
136.0;54.77763131864981
137.0;54.77763135654197
138.0;54.77763139581538
139.0;54.77763143650964
140.0;54.77763147866513
141.0;54.77763152232311
142.0;54.77763156752568
143.0;54.77763161431577
144.0;54.777631662737235
145.0;54.777631712834754
146.0;54.77763176465393
147.0;54.77763181824127
148.0;54.77763187364418
149.0;54.777631930911014
150.0;54.777631990091045
151.0;54.7776320512345
152.0;54.77763211439256
153.0;54.7776321796174
154.0;54.77763224696214
155.0;54.77763231648094
156.0;54.77763238822893
157.0;54.77763246226226
158.0;54.77763253863814
159.0;54.77763261741478
160.0;54.77763269865147
161.0;54.77763278240856
162.0;54.777632868747475
163.0;54.77763295773072
164.0;54.777633049421894
165.0;54.777633143885744
166.0;54.777633241188106
167.0;54.77763334139596
168.0;54.77763344457745
169.0;54.77763355080186
170.0;54.77763366013965
171.0;54.77763377266247
172.0;54.77763388844318
173.0;54.777634007555825
174.0;54.77763413007569
175.0;54.777634256079274
176.0;54.777634385644355
177.0;54.777634518849936
178.0;54.77763465577632
179.0;54.77763479650507
180.0;54.77763494111906
181.0;54.77763508970248
182.0;54.77763524234082
183.0;54.77763539912093
184.0;54.77763556013099
185.0;54.77763572546054
186.0;54.77763589520052
187.0;54.77763606944321
188.0;54.77763624828234
189.0;54.777636431813015
190.0;54.77763662013178
191.0;54.77763681333662
192.0;54.77763701152696
193.0;54.77763721480371
194.0;54.77763742326923
195.0;54.777637637027404
196.0;54.77763785618358
197.0;54.77763808084467
198.0;54.77763831111906
199.0;54.777638547116744
200.0;54.777638788949226
201.0;54.77763903672959
202.0;54.777639290572516
203.0;54.77763955059427
204.0;54.77763981691275
205.0;54.77764008964745
206.0;54.777640368919506
207.0;54.77764065485173
208.0;54.77764094756858
209.0;54.777641247196186
210.0;54.777641553862395
211.0;54.77764186769674
212.0;54.777642188830484
213.0;54.777642517396615
214.0;54.777642853529876
215.0;54.77764319736677
216.0;54.777643549045585
217.0;54.777643908706374
218.0;54.77764427649101
219.0;54.77764465254319
220.0;54.77764503700842
221.0;54.77764543003408
222.0;54.77764583176938
223.0;54.777646242365414
224.0;54.777646661975176
225.0;54.77764709075354
226.0;54.77764752885732
227.0;54.77764797644524
228.0;54.777648433677975
229.0;54.777648900718155
230.0;54.777649377730384
231.0;54.777649864881255
232.0;54.777650362339365
233.0;54.777650870275316
234.0;54.77765138886175
235.0;54.77765191827334
236.0;54.777652458686845
237.0;54.77765301028105
238.0;54.777653573236876
239.0;54.77765414773732
240.0;54.777654733967495
241.0;54.777655332114655
242.0;54.77765594236819
243.0;54.77765656491965
244.0;54.77765719996278
245.0;54.777657847693476
246.0;54.77765850830987
247.0;54.7776591820123
248.0;54.77765986900333
249.0;54.777660569487786
250.0;54.77766128367275
251.0;54.77766201176758
252.0;54.77766275398392
253.0;54.77766351053573
254.0;54.7776642816393
255.0;54.77766506751322
256.0;54.77766586837847
257.0;54.77766668445838
258.0;54.77766751597865
259.0;54.7776683631674
260.0;54.777669226255135
261.0;54.777670105474805
262.0;54.77767100106179
263.0;54.77767191325392
264.0;54.7776728422915
265.0;54.77767378841733
266.0;54.7776747518767
267.0;54.777675732917416
268.0;54.7776767317898
269.0;54.777677748746754
270.0;54.77767878404371
271.0;54.77767983793867
272.0;54.77768091069226
273.0;54.77768200256768
274.0;54.77768311383077
275.0;54.77768424474998
276.0;54.77768539559644
277.0;54.77768656664393
278.0;54.77768775816891
279.0;54.77768897045054
280.0;54.777690203770696
281.0;54.77769145841396
282.0;54.77769273466769
283.0;54.77769403282196
284.0;54.777695353169655
285.0;54.77769669600641
286.0;54.777698061630694
287.0;54.777699450343775
288.0;54.777700862449755
289.0;54.7777022982556
290.0;54.777703758071105
291.0;54.777705242208995
292.0;54.777706750984834
293.0;54.77770828471714
294.0;54.77770984372733
295.0;54.777711428339764
296.0;54.77771303888176
297.0;54.77771467568361
298.0;54.777716339078594
299.0;54.77771802940298
300.0;54.77771974699607
301.0;54.77772149220018
302.0;54.777723265360684
303.0;54.77772506682602
304.0;54.777726896947705
305.0;54.777728756080336
306.0;54.77773064458163
307.0;54.77773256281243
308.0;54.777734511136714
309.0;54.777736489921615
310.0;54.777738499537435
311.0;54.77774054035767
312.0;54.77774261275901
313.0;54.777744717121365
314.0;54.77774685382787
315.0;54.77774902326492
316.0;54.77775122582216
317.0;54.77775346189252
318.0;54.77775573187223
319.0;54.77775803616082
320.0;54.77776037516115
321.0;54.77776274927941
322.0;54.77776515892516
323.0;54.777767604511325
324.0;54.77777008645422
325.0;54.77777260517355
326.0;54.77777516109246
327.0;54.77777775463749
328.0;54.777780386238675
329.0;54.77778305632948
330.0;54.77778576534687
331.0;54.77778851373129
332.0;54.77779130192669
333.0;54.77779413038058
334.0;54.777796999543966
335.0;54.77779990987145
336.0;54.777802861821165
337.0;54.77780585585488
338.0;54.77780889243793
339.0;54.77781197203928
340.0;54.77781509513153
341.0;54.77781826219093
342.0;54.77782147369739
343.0;54.777824730134505
344.0;54.777828031989564
345.0;54.777831379753565
346.0;54.777834773921235
347.0;54.77783821499104
348.0;54.777841703465214
349.0;54.777845239849746
350.0;54.77784882465443
351.0;54.77785245839285
352.0;54.77785614158241
353.0;54.777859874744365
354.0;54.777863658403795
355.0;54.777867493089666
356.0;54.77787137933481
357.0;54.77787531767597
358.0;54.77787930865378
359.0;54.77788335281282
360.0;54.777887450701606
361.0;54.77789160287259
362.0;54.77789580988224
363.0;54.77790007229097
364.0;54.777904390663224
365.0;54.777908765567446
366.0;54.77791319757613
367.0;54.777917687265806
368.0;54.77792223521708
369.0;54.77792684201463
370.0;54.77793150824723
371.0;54.77793623450776
372.0;54.77794102139325
373.0;54.77794586950482
374.0;54.777950779447806
375.0;54.77795575183167
376.0;54.77796078727008
377.0;54.77796588638091
378.0;54.777971049786245
379.0;54.777976278112384
380.0;54.777981571989905
381.0;54.77798693205362
382.0;54.77799235894265
383.0;54.77799785330038
384.0;54.7780034157745
385.0;54.77800904701705
386.0;54.7780147476844
387.0;54.77802051843725
388.0;54.778026359940704
389.0;54.77803227286421
390.0;54.77803825788165
391.0;54.778044315671295
392.0;54.778050446915856
393.0;54.77805665230248
394.0;54.77806293252279
395.0;54.77806928827286
396.0;54.77807572025326
397.0;54.778082229169065
398.0;54.77808881572988
399.0;54.77809548064982
400.0;54.778102224647554
401.0;54.77810904844633
402.0;54.778115952773966
403.0;54.778122938362856
404.0;54.77813000595003
405.0;54.778137156277126
406.0;54.778144390090404
407.0;54.778151708140804
408.0;54.778159111183925
409.0;54.778166599980025
